Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Inventory,Partner,Email_Id
Udemy WW,1034137222,pending,2/29/2024 6:24,13.91,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034137221,pending,2/29/2024 6:24,17.78,1.42,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849406,pending,2/28/2024 23:33,19.65,1.57,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849440,pending,2/28/2024 23:29,18.99,1.52,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849094,pending,2/28/2024 19:32,14.09,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849443,pending,2/28/2024 19:30,5.05,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1032831955,approved,2/28/2024 17:49,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1032860680,approved,2/28/2024 17:26,11999,0,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849405,pending,2/28/2024 16:31,9.1,0.72,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849081,pending,2/28/2024 13:29,14.09,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849061,pending,2/28/2024 13:29,14.09,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849121,pending,2/28/2024 13:28,13.1,1.04,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1032674369,approved,2/28/2024 7:52,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032667859,approved,2/28/2024 6:43,20,0.92,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032667687,pending,2/28/2024 6:40,129,9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032667622,approved,2/28/2024 6:39,127,9.76,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032667204,pending,2/28/2024 6:35,500,35,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032667103,approved,2/28/2024 6:34,150,6.92,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032666866,pending,2/28/2024 6:34,3450.35,240,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849258,pending,2/28/2024 3:29,5.05,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033849451,pending,2/28/2024 3:23,16.48,1.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604080,pending,2/28/2024 0:33,24.94,2,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604035,pending,2/28/2024 0:33,14.09,1.12,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604074,pending,2/28/2024 0:30,15.81,1.27,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604373,pending,2/27/2024 21:28,15.99,1.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604302,pending,2/27/2024 21:28,14.09,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604110,pending,2/27/2024 21:28,17.99,1.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604358,pending,2/27/2024 19:28,12.99,1.04,USD,avb,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604401,pending,2/27/2024 18:29,3.21,0.26,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604284,pending,2/27/2024 18:28,5,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033604138,pending,2/27/2024 16:28,7.01,0.56,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1032545959,approved_but_stalled,2/27/2024 13:28,23.8,50,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032402935,pending,2/27/2024 6:33,1110.4,78,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033344716,pending,2/27/2024 0:43,6.43,0.52,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033344751,pending,2/26/2024 23:30,5.99,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033344662,pending,2/26/2024 19:29,5.47,0.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033344684,pending,2/26/2024 15:51,10.02,0.8,USD,avb,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033344729,pending,2/26/2024 12:29,4.82,0.39,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032090464,approved,2/26/2024 6:48,175,8.07,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032090463,approved,2/26/2024 6:48,10,0.46,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032090420,approved,2/26/2024 6:47,100,3.84,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032090249,pending,2/26/2024 6:44,1240.8,87,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032090246,pending,2/26/2024 6:44,109,7.6,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032090221,approved,2/26/2024 6:43,914.44,35.16,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032089786,approved,2/26/2024 6:38,193,7.42,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032089733,pending,2/26/2024 6:37,220,15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1032038633,approved,2/25/2024 20:27,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Firstcry [CPS] IN,1032029376,approved,2/25/2024 20:21,1093.28,35,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033106676,pending,2/25/2024 19:57,19.49,1.56,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Firstcry [CPS] IN,1032025985,declined,2/25/2024 19:56,475.02,21,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Adorama WW,1031994352,approved,2/25/2024 15:22,87.69,1.76,EUR,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1031994893,pending,2/25/2024 15:20,22.19,3.17,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1033106659,pending,2/25/2024 9:34,16.99,1.36,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031897020,pending,2/25/2024 6:58,723,51,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031897001,pending,2/25/2024 6:58,720,50,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896823,approved,2/25/2024 6:54,452,17.38,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896760,pending,2/25/2024 6:53,225.76,16,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896479,pending,2/25/2024 6:48,1542,110,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896411,pending,2/25/2024 6:47,852.6,60,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896392,pending,2/25/2024 6:47,195,14,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896282,approved,2/25/2024 6:45,126,5.81,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896260,approved,2/25/2024 6:44,30,1.15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896196,pending,2/25/2024 6:43,450,32,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896183,pending,2/25/2024 6:43,117.4,8.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896112,approved,2/25/2024 6:41,1245,57.46,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031896096,pending,2/25/2024 6:41,59.72,4.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031895879,declined,2/25/2024 6:37,10,0.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1031835099,declined,2/24/2024 18:37,22,50,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1031825977,pending,2/24/2024 17:49,21.01,3,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031708295,pending,2/24/2024 6:53,42.1,2.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031708110,pending,2/24/2024 6:49,295,21,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031708034,pending,2/24/2024 6:48,398,28,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031708023,approved,2/24/2024 6:48,1462.5,67.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031708017,declined,2/24/2024 6:47,1345,94,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031707943,approved,2/24/2024 6:46,198,7.61,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031707891,approved,2/24/2024 6:45,72,3.32,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031707802,approved,2/24/2024 6:43,1508,58,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031707630,pending,2/24/2024 6:42,1670.4,120,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031707601,pending,2/24/2024 6:41,5.7,0.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031707375,approved,2/24/2024 6:37,919.2,35.35,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031706902,pending,2/24/2024 6:33,1800,130,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031706858,approved,2/24/2024 6:32,241.6,11.14,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032529740,pending,2/24/2024 1:59,8.04,0.64,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Geekbuying WW,1031673608,approved,2/23/2024 22:45,64,3.2,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
The Derma Co [CPS] IN,1031655963,approved,2/23/2024 20:32,799.09,90.13,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1031638704,approved,2/23/2024 17:47,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032529838,pending,2/23/2024 17:28,5.02,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032529833,pending,2/23/2024 17:28,5.02,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1031605328,approved,2/23/2024 13:56,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032529841,pending,2/23/2024 13:56,17.99,1.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032529730,pending,2/23/2024 12:46,16.09,1.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1031491449,approved,2/23/2024 7:31,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031488354,declined,2/23/2024 6:53,78,5.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031488100,approved,2/23/2024 6:49,99,4.56,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031487988,declined,2/23/2024 6:47,1375,96,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031487934,approved,2/23/2024 6:46,6.39,0.29,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031487916,approved,2/23/2024 6:46,267.35,12.33,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031487825,approved,2/23/2024 6:44,44,2.03,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031487730,pending,2/23/2024 6:43,727.5,51,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031487729,pending,2/23/2024 6:43,265,19,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031487485,approved,2/23/2024 6:39,180,6.92,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031487120,declined,2/23/2024 6:32,0,0,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032529781,pending,2/23/2024 4:47,5.02,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032206687,pending,2/22/2024 18:31,17.99,1.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032206663,pending,2/22/2024 18:31,16.99,1.36,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032206650,pending,2/22/2024 18:31,12.99,1.04,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032206567,pending,2/22/2024 18:31,12.39,0.99,USD,,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1031403697,pending,2/22/2024 16:20,0.59,0.02,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1031387248,pending,2/22/2024 14:26,23,3.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1031307424,approved,2/22/2024 9:45,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031225624,approved,2/22/2024 6:50,1120,51.69,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031225532,declined,2/22/2024 6:49,25,1.8,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031225459,approved,2/22/2024 6:47,592,27.32,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031225449,approved,2/22/2024 6:47,54.3,2.08,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031225341,approved,2/22/2024 6:45,148,6.83,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031225013,pending,2/22/2024 6:39,30,2.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031224968,approved,2/22/2024 6:38,20,0.92,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031224773,approved,2/22/2024 6:35,544,20.92,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031224737,approved,2/22/2024 6:35,313.5,12.05,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1031224261,approved,2/22/2024 6:32,2700,103.84,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032206565,pending,2/22/2024 6:29,5.04,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032206769,pending,2/22/2024 5:49,6.06,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032206777,pending,2/22/2024 4:47,84.99,6.8,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1032206655,pending,2/22/2024 3:46,7.07,0.56,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031969768,pending,2/22/2024 1:55,16.4,1.31,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031969688,pending,2/22/2024 0:30,5.05,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031969915,pending,2/21/2024 23:41,12.99,1.04,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031969830,pending,2/21/2024 22:54,16.99,1.36,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031969823,pending,2/21/2024 21:43,19.99,1.6,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Vevor Many GEOs,1031172963,declined,2/21/2024 21:14,103.88,5.2,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031969770,pending,2/21/2024 18:47,16.21,1.3,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031969833,pending,2/21/2024 17:30,21.61,1.73,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031969701,pending,2/21/2024 16:42,5.05,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Norton [CPS] WW,1031066588,approved,2/21/2024 12:15,8.09,42,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031969750,pending,2/21/2024 6:44,13.99,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030968321,pending,2/21/2024 6:41,358,25,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030968151,approved,2/21/2024 6:38,293,13.52,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030968110,approved,2/21/2024 6:38,121.6,5.6,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030967871,declined,2/21/2024 6:35,10,0.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031787684,pending,2/21/2024 1:43,17.75,1.42,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031787672,pending,2/21/2024 1:43,15.66,1.25,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031787665,pending,2/21/2024 1:43,24.01,1.92,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031787657,pending,2/21/2024 1:43,14.61,1.17,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1030902026,approved,2/20/2024 22:29,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031787746,pending,2/20/2024 20:59,6.03,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031787732,pending,2/20/2024 20:42,6.03,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Beardo [CPS] IN,1030875713,approved,2/20/2024 20:36,275,28.88,INR,aab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031787758,pending,2/20/2024 19:14,19.7,1.57,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030692727,approved,2/20/2024 6:34,458,21.13,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030692567,approved,2/20/2024 6:32,600,27.69,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031596826,pending,2/19/2024 23:30,3.24,0.26,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1030627824,approved,2/19/2024 19:22,69,12.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031596875,pending,2/19/2024 19:12,6.02,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Nike [CPS] APAC,1030585103,pending,2/19/2024 14:55,184.78,7.92,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030464547,approved,2/19/2024 6:34,100.6,6.25,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030464523,approved,2/19/2024 6:34,315,12.11,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030464484,approved,2/19/2024 6:33,8.5,0.58,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031371810,pending,2/19/2024 2:42,6.02,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031371805,pending,2/19/2024 2:42,5.01,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Geekbuying WW,1030418787,approved,2/18/2024 22:25,709.59,14.19,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1030416158,approved,2/18/2024 20:17,1339,24.36,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1030416080,approved,2/18/2024 20:17,259,9.01,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031363280,pending,2/18/2024 4:07,22.85,1.83,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031076322,pending,2/18/2024 2:43,11.67,0.93,USD,avb,Xocoupon,Admitad,contact@xocoupon.com
Adorama WW,1030227719,approved,2/17/2024 22:23,116.04,2.32,EUR,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1030219709,approved,2/17/2024 21:39,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1030219707,approved,2/17/2024 21:36,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1030198294,declined,2/17/2024 19:14,34.99,2.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031076398,pending,2/17/2024 17:57,7.03,0.56,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1031076375,pending,2/17/2024 10:31,16.87,1.35,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030816130,pending,2/16/2024 21:57,5.01,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030816139,pending,2/16/2024 21:30,14.61,1.17,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030816163,pending,2/16/2024 16:44,4.54,0.36,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1029787673,pending,2/16/2024 6:31,145,10,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030572108,pending,2/16/2024 0:45,5.01,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030572101,pending,2/16/2024 0:45,5.01,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030572049,pending,2/15/2024 23:59,3.25,0.26,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571936,pending,2/15/2024 20:40,3.25,0.26,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571920,pending,2/15/2024 20:40,4.88,0.39,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030572074,pending,2/15/2024 20:29,12.35,0.99,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571764,pending,2/15/2024 20:29,13.93,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571750,pending,2/15/2024 20:29,16.08,1.28,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571906,pending,2/15/2024 19:56,4.88,0.39,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571858,pending,2/15/2024 19:29,5.53,0.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571789,pending,2/15/2024 18:29,14.48,1.16,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571772,pending,2/15/2024 18:29,16.71,1.34,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571948,pending,2/15/2024 17:22,11.68,0.93,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571929,pending,2/15/2024 17:22,11.68,0.93,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1029442784,declined,2/15/2024 13:07,20,50,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030572116,pending,2/15/2024 12:29,19.3,1.54,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030572096,pending,2/15/2024 12:29,3.25,0.26,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571845,pending,2/15/2024 11:43,10.2,0.81,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571917,pending,2/15/2024 11:20,4.23,0.34,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030560948,pending,2/15/2024 8:18,19.3,1.54,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1029307871,approved,2/15/2024 6:33,15,0.57,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571915,pending,2/15/2024 4:33,19.99,1.6,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571900,pending,2/15/2024 4:33,12.99,1.04,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030571883,pending,2/15/2024 4:33,14.99,1.2,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1029289325,approved,2/15/2024 0:56,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030458054,pending,2/15/2024 0:29,5.03,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030458052,pending,2/15/2024 0:29,7.05,0.56,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030458015,pending,2/15/2024 0:29,7.05,0.56,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030458012,pending,2/15/2024 0:29,5.03,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030458011,pending,2/15/2024 0:29,6.04,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030458008,pending,2/15/2024 0:29,6.04,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030458001,pending,2/15/2024 0:29,5.03,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030457998,pending,2/15/2024 0:29,7.05,0.56,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1029280986,pending,2/14/2024 23:49,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030339223,pending,2/14/2024 23:29,12.9,1.03,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030339285,pending,2/14/2024 23:10,9.89,0.79,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030339313,pending,2/14/2024 22:29,13.93,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030339342,pending,2/14/2024 19:58,4.88,0.39,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030339334,pending,2/14/2024 19:58,4.88,0.39,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030339327,pending,2/14/2024 19:58,7.48,0.6,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030339355,pending,2/14/2024 17:47,5.03,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030339347,pending,2/14/2024 17:47,5.03,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030339237,pending,2/14/2024 16:46,12.99,1.04,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1030333188,pending,2/14/2024 16:46,12.99,1.04,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1029176914,approved,2/14/2024 13:30,103.92,50,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1028936863,declined,2/14/2024 6:31,40.62,2.8,USD,,Xocoupon,Admitad,contact@xocoupon.com
